චිකිත්සක	356
චිකිත්සාව	353
චිට්	201
චිත්ත	3353
චිත්තං	199
චිත්තය	282
චිත්තර	287
චින	249
චින්තක	1065
චින්තන	3676
චින්තනය	3987
චින්තනයක්	654
චින්තනයට	736
චින්තනයෙන්	440
චින්තනයෙහි	285
චින්තනයේ	798
චින්තා	214
චිප්	339
චියර්	411
චියර්ස්	216
චිරං	210
චිරස්ථිතිය	255
චිරාත්	675
චිරි	385
චිලි	257
චිලී	610
චී	721
චීත්ත	364
චීන	18814
චීනය	9207
චීනයට	3053
චීනයෙන්	1313
චීනයේ	6890
චීන්නු	524
චීනා	429
චීනෙ	256
චීනෙට	329
චීනෙන්	259
චීනේ	325
චීවර	445
චීවරධාරීන්	201
චීවරය	314
චීස්	796
චීෆ්	246
චු	305
චුට්ට	237
චුට්ටක්	1426
චුට්ටි	747
චුටි	1091
චුත	475
චුන්	253
චුම්බක	777
චුම්භක	1007
චුරු	314
චුල්ල	205
චූ	2408
චූටි	6000
චූටී	217
චූන්	1109
චූල	462
චූලානන්ද	271
චෙක්	2532
චෙක්පත	319
චෙක්පත්	519
චෙන්නායි	1656
චෙරි	323
චෙල්වනායගම්	354
චෙස්	1406
චේ	1484
චේජනා	239
චේතනා	498
චේතනාව	676
චේතනාවක්	242
චේතනාවෙන්	720
චේතිය	345
චේන්	427
චේන්ජ්	238
චෛතසික	348
චොකලට්	1258
චොක්ලට්	727
චොදනා	221
චොර	334
චෝගම්	240
චෝදනා	31723
චෝදනාව	4592
චෝදනාවකට	405
චෝදනාවක්	2261
චෝදනාවට	1487
චෝදනාවන්	252
චෝදනාවන්ට	326
චෝදනාවයි	269
චෝදනාවලට	873
චෝදනාවලින්	378
චෝදනාවෙන්	255
චෝයි	249
චෝල	360
චෞර	482
ඡන්ද	25920
ඡන්දදායකයන්	336
ඡන්දදායකයින්	263
ඡන්දය	12555
ඡන්දයක්	1137
ඡන්දයකින්	256
ඡන්දයට	841
ඡන්දයෙන්	1698
ඡන්දයේ	260
ඡන්දයේදී	321
ඡන්දවලින්	311
ඡන්දෙ	1925
ඡන්දෙට	570
ඡන්දෙන්	394
ඡන්දේ	1009
ඡයාරූප	293
ඡායා	2982
ඡායාරෑප	252
ඡායාරුප	671
ඡායාරූප	17566
ඡායාරූපකරණය	659
ඡායාරූපගත	225
ඡායාරූපය	3076
ඡායාරූපයකට	255
ඡායාරූපයක්	2232
ඡායාරූපයට	468
ඡායාරූපයෙන්	253
ඡායාරූපයේ	902
ඡායාරූපවල	208
ඡායාව	209
ඡුන්ද	882
ඡුන්දය	439
ඡේ	747
ඡේද	388
ඡේදනය	210
ඡේදය	573
ඡේදයේ	387
ජ	5077
ජංගම	34599
ජංගි	583
ජංගිය	501
ජකර්තා	223
ජගත්	7105
ජටා	208
ජඩ	882
ජන	24763
ජනක	3351
ජනකතා	360
ජනකය	235
ජනකවි	325
ජනකාන්ත	236
ජනකායක්	510
ජනකොටස්	275
ජනගත	471
ජනගහණ	271
ජනගහණය	662
ජනගහණයෙන්	481
ජනගහන	700
ජනගහනය	2258
ජනගහනයක්	447
ජනගහනයෙන්	1812
ජනගහනයේ	546
ජනතා	31052
ජනතාව	52312
ජනතාවකට	264
ජනතාවක්	2336
ජනතාවගෙ	292
ජනතාවගෙන්	4492
ජනතාවගේ	16849
ජනතාවට	26437
ජනතාවටත්	576
ජනතාවටම	208
ජනතාවත්	919
ජනතාවද	487
ජනතාවම	244
ජනතාවයි	362
ජනතාවාදී	692
ජනන	555
ජනනය	1558
ජනපති	16051
ජනපතිගෙන්	769
ජනපතිගේ	1081
ජනපතිට	2650
ජනපතිවරණ	289
ජනපතිවරණය	298
ජනපතිවරයා	808
ජනපතිවරයාගේ	205
ජනපද	8832
ජනපදය	7057
ජනපදයට	948
ජනපදයෙන්	222
ජනපදයෙහි	280
ජනපදයේ	5436
ජනමත	2500
ජනමතය	653
ජනයා	9754
ජනයාගෙන්	425
ජනයාගේ	2689
ජනයාට	3154
ජනරංජන	237
ජනරජ	602
ජනරජය	927
ජනරජයක්	232
ජනරජයේ	1480
ජනරළ	394
ජනරාල්	9112
ජනරාල්වරයා	1726
ජනරාල්වරිය	202
ජනලේඛන	251
ජනවරම	316
ජනවරමක්	325
ජනවර්ග	584
ජනවාර්ගික	1757
ජනවාරි	22407
ජනවාරිය	208
ජනවාරියේ	847
ජනවාරියේදී	226
ජනවාරී	257
ජනසතු	619
ජනහමුවකට	458
ජනහමුවක්	204
ජන්ද	1424
ජන්දය	1829
ජන්දේ	272
ජන්ම	2355
ජනා	299
ජනාකීර්ණ	628
ජනාදරයට	275
ජනාදිපති	665
ජනාධිපති	85061
ජනාධිපතිකම	219
ජනාධිපතිගේ	1042
ජනාධිපතිට	939
ජනාධිපතිතුමන්	588
ජනාධිපතිතුමන්ගේ	206
ජනාධිපතිතුමනි	367
ජනාධිපතිතුමා	17434
ජනාධිපතිතුමාගෙන්	204
ජනාධිපතිතුමාගේ	2357
ජනාධිපතිතුමාට	1241
ජනාධිපතිනි	764
ජනාධිපතිනිය	507
ජනාධිපතිනී	273
ජනාධිපතිවරණ	2686
ජනාධිපතිවරණය	3725
ජනාධිපතිවරණයක්	570
ජනාධිපතිවරණයට	2361
ජනාධිපතිවරණයෙන්	1157
ජනාධිපතිවරණයේ	1597
ජනාධිපතිවරණයේදී	2198
ජනාධිපතිවරනය	202
ජනාධිපතිවරයකු	202
ජනාධිපතිවරයා	24348
ජනාධිපතිවරයාගෙන්	640
ජනාධිපතිවරයාගේ	4247
ජනාධිපතිවරයාට	2950
ජනාධිපතිවරයෙක්	289
ජනාධිපතිවරයෙකු	308
ජනාධිපතිවරු	258
ජනාධිපතිවරුන්	290
ජනාධීපති	278
ජනාවාස	1482
ජනිත	1778
ජනිත්	783
ජනී	239
ජනූ	217
ජනෙල්	1689
ජනේල	421
ජනේලය	655
ජනේලයක්	275
ජනේලයෙන්	543
ජනේලෙ	362
ජනේලෙන්	658
ජනේලේ	273
ජප	254
ජපන්	5752
ජපන්නු	225
ජපාන	2781
ජපානය	4642
ජපානයට	872
ජපානයෙන්	385
ජපානයේ	3876
ජපානෙ	215
ජපානේ	290
ජපුර	233
ජම්ප්	201
ජම්බු	635
ජමාත්	558
ජය	28773
ජයක්	2763
ජයකොඩි	2511
ජයගත	668
ජයගත්	1339
ජයගත්තේ	229
ජයගන්න	560
ජයගන්නට	210
ජයගන්නා	276
ජයගනී	283
ජයගැනීම	391
ජයගැනීමට	573
ජයගෙන	792
ජයගොඩ	365
ජයට	311
ජයටම	586
ජයතිලක	2370
ජයතිස්ස	768
ජයතු	244
ජයතුංග	869
ජයන්ත	3501
ජයන්ති	1102
ජයන්තිය	681
ජයනාත්	554
ජයම	999
ජයමල්ල	386
ජයමහ	316
ජයම්පති	618
ජයමාන්න	608
ජයයි	453
ජයරත්න	4613
ජයරාම්	436
ජයලත්	1797
ජයලලිතා	1376
ජයලලිතාගේ	320
ජයලාල්	412
ජයවර්ධන	7279
ජයවර්ධනගේ	441
ජයවර්ධනට	213
ජයවර්ධනපුර	2760
ජයවීර	1004
ජයවේවා	6185
ජයසිංහ	3493
ජයසිංහගේ	202
ජයසිංහයන්	204
ජයසිරි	872
ජයසුන්දර	2523
ජයසුමන	302
ජයසුරිය	780
ජයසූරිය	4836
ජයසූරියගේ	356
ජයසේකර	3425
ජයසේන	1281
ජයා	338
ජයාරූප	277
ජයි	226
ජයෙන්	1446
ජයේ	386
ජරමර	206
ජර්මන්	3053
ජර්මනිය	2840
ජර්මනියට	625
ජර්මනියෙන්	205
ජර්මනියේ	2958
ජර්මානු	2925
ජරා	2473
ජරාව	950
ජරාවක්	295
ජල	23882
ජලජ	1278
ජලභීතිකා	254
ජලය	16487
ජලයට	802
ජලයෙන්	2854
ජලයෙහි	274
ජලයේ	1627
ජලසම්පාදන	612
ජලාපවහන	994
ජලාපවාහන	376
ජලාශ	1454
ජලාශය	1260
ජලාශයට	566
ජලාශයේ	1709
ජලාශවල	600
ජව	314
ජවනිකා	831
ජවනිකාව	424
ජවනිකාවක්	223
ජවය	705
ජවයක්	314
ජවිපෙ	12067
ජවිපෙට	1671
ජවිපෙන්	613
ජවිපේ	684
ජස්ටින්	375
ජහ	233
ජා	5434
ජාඇල	659
ජාගොඩ	253
ජාඩි	200
ජාතක	2450
ජාතකය	1686
ජාතකේ	306
ජාත්යන්තර	268
ජාති	7779
ජාතික	134219
ජාතිකත්ව	339
ජාතිකත්වය	1491
ජාතිකත්වයක්	237
ජාතිකත්වයට	390
ජාතිකත්වයේ	210
ජාතිකයකු	387
ජාතිකයන්	3148
ජාතිකයන්ගේ	324
ජාතිකයන්ට	499
ජාතිකයා	960
ජාතිකයින්	2039
ජාතිකයින්ට	215
ජාතිකයෙක්	824
ජාතිකයෙකි	214
ජාතිකයෙකු	1074
ජාතිකයෝ	462
ජාතිකවාදය	1009
ජාතිකවාදයේ	253
ජාතිකවාදී	1730
ජාතිකවාදීන්	387
ජාතිත්	216
ජාතින්	814
ජාතින්ගේ	1090
ජාතිය	10123
ජාතියක	891
ජාතියකට	671
ජාතියක්	6719
ජාතියකි	199
ජාතියට	2529
ජාතියත්	318
ජාතියම	277
ජාතියෙ	1403
ජාතියෙන්	404
ජාතියේ	6381
ජාතියේම	321
ජාතිවාදය	4609
ජාතිවාදයක්	306
ජාතිවාදයට	1200
ජාතිවාදයෙන්	298
ජාතිවාදයේ	541
ජාතිවාදි	319
ජාතිවාදියෙක්	234
ජාතිවාදී	4855
ජාතිවාදීන්	1124
ජාතිවාදීන්ගේ	233
ජාතිවාදීන්ට	331
ජාතීන්	5062
ජාතීන්ගේ	12988
ජාතීන්ට	1084
ජාන	2980
ජානක	1295
ජානකී	482
ජානමය	639
ජානිපෙ	211
ජාමෙ	211
ජාමෙට	208
ජාමේ	434
ජායා	220
ජායාරුප	374
ජායාරූප	1045
ජායාරූපය	257
ජාල	4452
ජාලගත	378
ජාලය	3818
ජාලයක	240
ජාලයක්	1187
ජාලයට	756
ජාලයන්	249
ජාලයෙන්	321
ජාලයේ	1913
ජාලා	710
ජාලාවක්	206
ජාලිය	535
ජාවා	1483
ජාවාරම	2144
ජාවාරමක	320
ජාවාරමක්	1136
ජාවාරමට	679
ජාවාරම්	1717
ජාවාරම්කරුවන්	854
ජාවාරම්කරුවන්ට	255
ජාවාරම්කරුවෙකු	272
ජාවාරමේ	835
ජාසිංහ	912
ජැකට්	361
ජැක්	1956
ජැක්සන්	1671
ජැකා	236
ජැකී	297
ජෑම්	531
ජි	963
ජිජැක්	217
ජිනදාස	398
ජින්	614
ජිනිවා	594
ජිනීවා	4939
ජිනීවාහි	383
ජිනීවාහිදී	265
ජිප්	486
ජිප්සීස්	253
ජිම්	969
ජිමී	203
ජිල්	415
ජිල්මාට්	563
ජිව	226
ජිවත්	4528
ජිවත්වන	328
ජිවන	1018
ජිව්හා	334
ජිවිත	2723
ජිවිතක්ෂයට	685
ජිවිතය	2040
ජිවිතයක්	691
ජිවිතයට	788
ජිවිතයෙන්	205
ජිවිතයේ	1395
ජිවිතෙ	239
ජිවිතේ	3587
ජිවිතේට	374
ජිහාඩ්	596
ජිහාද්	224
ජී	12364
ජීන්	308
ජීප්	3057
ජීමේල්	286
ජීර්ණ	290
ජීර්ණය	234
ජීව	5568
ජීවක	318
ජීවත්	33015
ජීවත්ව	1659
ජීවත්වන	4177
ජීවත්වන්නට	212
ජීවත්වන්නේ	413
ජීවත්විය	460
ජීවත්වීම	932
ජීවත්වීමට	1095
ජීවත්වීමේ	538
ජීවත්වූ	678
ජීවත්වෙන	1114
ජීවත්වෙනවා	210
ජීවත්වෙන්න	730
ජීවත්වෙන්නේ	251
ජීවත්වෙලා	208
ජීවතුන්	1297
ජීවන	10613
ජීවනය	362
ජීවන්	756
ජීවන්ත	220
ජීවනෝපාය	838
ජීවමාන	1347
ජීවමානව	386
ජීවය	2051
ජීවයක්	558
ජීවයේ	391
ජීවි	662
ජීවිකාව	711
ජීවිත	24388
ජීවිතක්ෂයට	8028
ජීවිතත්	318
ජීවිතය	31836
ජීවිතයක	528
ජීවිතයකට	664
ජීවිතයක්	5429
ජීවිතයට	6912
ජීවිතයත්	827
ජීවිතයද	235
ජීවිතයම	948
ජීවිතයයි	340
ජීවිතයෙ	276
ජීවිතයෙන්	1978
ජීවිතයෙහි	239
ජීවිතයේ	12465
ජීවිතයේදී	926
ජීවිතවල	686
ජීවිතවලට	836
ජීවිතාන්තය	684
ජීවිතාරක්ෂක	455
ජීවිතෙ	410
ජීවිතෙත්	478
ජීවිතෙන්	741
ජීවිතේ	20772
ජීවිතේට	3781
ජීවිතේටම	550
ජීවිතේම	800
ජීවින්	992
ජීවියා	516
ජීවියෙක්	439
ජීවී	1481
ජීවීන්	2661
ජීවීන්ගේ	527
ජීවීන්ට	315
ජුගුප්සාජනක	255
ජුනි	6119
ජුම්මා	295
ජුලි	3775
ජුලියට්	353
ජුලියන්	274
ජුවන්	201
ජූඩ්	623
ජූනි	8221
ජූනියර්	202
ජූරි	414
ජූලි	13496
ජූලිය	423
ජූලියන්	221
ජූස්	420
ජෙට්	1385
ජෙනරල්	1379
ජෙනරාල්	10603
ජෙනරාල්ගේ	215
ජෙනරාල්වරයා	411
ජෙනිෆර්	200
ජෙනීවා	220
ජෙප්පන්	206
ජෙප්පන්ට	306
ජෙප්පො	299
ජෙප්පෝ	387
ජෙමා	199
ජෙයරාජ්	287
ජෙරී	350
ජෙල්	447
ජෙලි	347
ජෙහාන්	292
ජෙෆ්රි	409
ජේ	11733
ජේආර්	214
ජේතවන	269
ජේතවනාරාමයෙහි	221
ජේන්	377
ජේම්ස්	2510
ජේමිස්	306
ජේවීපී	829
ජේෂ්ඨ	904
ජේසන්	286
ජේසු	1032
ජේසුස්	1934
ජෛන	349
ජෛව	3285
ජොක්කු	392
ජොකා	770
ජොනතන්	279
ජොන්	614
ජොන්සන්	579
ජොන්ස්ටන්	1094
ජොනී	534
ජොබක්	362
ජොබ්	4096
ජොබ්ස්	522
ජොයින්ට්	334
ජොලි	1369
ජොලියක්	356
ජොලියට	355
ජෝ	1284
ජෝකර්	319
ජෝක්	1489
ජෝක්ස්	409
ජෝජ්	554
ජෝඩු	773
ජෝඩුව	829
ජෝඩුවක්	613
ජෝති	1047
ජෝතිගේ	276
ජෝතිපාල	1203
ජෝන්	7790
ජෝන්ස්	589
ජෝර්ජ්	2185
ජෝශප්	995
ජෝෂප්	416
ජෝසප්	948
ජෝසෆ්	401
ඤාණ	200
ඤාණය	211
ඤාණානන්ද	498
ඤාව්	271
ඥාණ	221
ඥාණය	470
ඥාණසාර	705
ඥාති	2627
ඥාතින්	236
ඥාතියා	202
ඥාතියෙක්	255
ඥාතියෙකු	399
ඥාතී	223
ඥාතීන්	3457
ඥාතීන්ගේ	288
ඥාතීන්ට	712
ඥාන	867
ඥානය	1572
ඥානයක්	211
ඥානයෙන්	351
ඥානරතන	243
ඥානසාර	2137
ටක	206
ටකරං	268
ටකරන්	304
ටක්	1376
ටක්කෙටම	521
ටච්	468
ටජ්	221
ටට	220
ටටා	279
ටත්	1737
ටද	249
ටම	506
ටය	371
ටයර්	2235
ටයි	2501
ටයිටස්	328
ටයිටැනික්	614
ටයිප්	4285
ටයිම්	1750
ටයිම්ස්	1732
ටයිල්	627
ටර්න්	197
ටවර්	857
ටවුන්	1405
ටවුම	405
ටවුමට	697
ටවුමෙ	377
ටවුමේ	560
ට්	299
ට්විටර්	1589
ටා	483
ටාගට්	511
ටාජ්	208
ටාටා	360
ටාසන්	436
ටැංකි	1747
ටැංකිය	663
ටැංකියක්	382
ටැංකියට	254
ටැංකියේ	275
ටැක්ස්	429
ටැක්සි	731
ටැග	490
ටැග්	988
ටැටූ	333
ටැප්	750
ටැබ්	1195
ටැබ්ලට්	599
ටැබ්ලට්ස්රු	3059
ටැබූ	1712
ටැම්	233
ටැමිල්	833
ටැලන්ට්	490
ටි	1862
ටිං	696
ටික	81827
ටිකක	420
ටිකකට	1093
ටිකක්	69093
ටිකක්වත්	269
ටිකකින්	1891
ටිකකුත්	1469
ටිකකුයි	469
ටිකට	2330
ටිකටත්	226
ටිකට්	6896
ටිකට්පත්	280
ටිකත්	6532
ටිකනම්	434
ටිකම	868
ටිකයි	2182
ටිකවත්	433
ටික්	744
ටිකින්	488
ටිකිරා	371
ටිකිරි	1601
ටිකෙන්	3157
ටිකේ	3634
ටිකේම	928
ටින්	2491
ටිපර්	1183
ටිප්	329
ටිබෙට්	608
ටිම්	260
ටියුට්	224
ටියුඩර්	217
ටියුන්	299
ටියුබ්	2036
ටියුශන්	298
ටියුෂන්	2940
ටිරාන්	857
ටිල්වින්	881
ටිවි	527
ටී	29840
ටීඑන්ඒ	612
ටීක්	238
ටීකා	362
ටීච	1099
ටීචර්	3224
ටීචර්ට	413
ටීචර්ලා	213
ටීම්	1898
ටීවි	631
ටීවී	4007
ටීෂර්ට්	273
ටු	1413
ටුක්	341
ටුඩේ	252
ටුවර්	535
ටූ	766
ටූල්	481
ටෙක්	717
ටෙක්කතා	446
ටෙක්නිකල්	627
ටෙක්ස්ට්	337
ටෙක්සාස්	458
ටෙන්	295
ටෙන්ට්	285
ටෙන්ඩරය	559
ටෙන්ඩර්	2117
ටෙනිසන්	419
ටෙනිස්	1052
ටෙම්ප්ලේට්	447
ටෙරන්ස්	233
ටෙලර්	205
ටෙල්	199
ටෙලි	7547
ටෙලිකොම්	2238
ටෙලිවිෂන්	1145
ටෙලිෆෝන්	685
ටෙලෝ	302
ටෙස්ට්	8140
ටෙස්ලා	616
ටේප්	374
ටේබල්	506
ටේලර්	565
ටො	340
ටොක්	403
ටොක්කක්	351
ටොකු	429
ටොන්	3203
ටොප්	1380
ටොපි	572
ටොපික්	340
ටොපිය	405
ටොම්	905
ටොයිලට්	1368
ටොයොටා	320
ටොයෝටා	365
ටොරන්ට්	1958
ටොරින්ටන්	204
ටොරොන්ටෝ	232
ටොෆි	395
ටෝක්	2723
ටෝක්ස්	654
ටෝකියෝ	442
ටෝච්	606
ටෝන්	403
ටෝනි	1005
ඩ	677
ඩකා	395
ඩග්ලස්	1186
ඩඩ්ලි	697
ඩනිෂ්ක	284
ඩබල	285
ඩබල්	2057
ඩබ්	3127
ඩබ්ලියු	206
ඩබ්ලිව්	5626
ඩයනා	365
ඩයමන්ඩ්	209
ඩයරි	221
ඩයරිය	272
ඩයල්	2195
ඩයලොග්	2297
ඩයස්	2222
ඩයස්පෝරා	411
ඩයස්පෝරාව	982
ඩයස්පෝරාවට	202
ඩයස්පෝරාවේ	451
ඩයි	429
ඩයිනමයිට්	202
ඩයොක්සයිඩ්	563
ඩලස්	1977
ඩවුන්	813
ඩවුන්ලොඩ්	383
ඩවුන්ලෝඩ්	2672
ඩ්	317
ඩා	415
ඩාන්ස්	1002
ඩාන්සින්	239
ඩාලිං	198
ඩාවින්	434
ඩාවින්ගේ	204
ඩැඩී	207
ඩැනියෙල්	515
ඩැනී	351
ඩැමේජ්	201
ඩැයිවර්	199
ඩැහැ	466
ඩැහැගෙන	225
ඩෑන්	237
ඩි	2967
ඩිංග	341
ඩිංගක්	984
ඩිංගි	379
ඩිංගිරි	234
ඩිග්	240
ඩිජිටල්	3629
ඩිනර්	273
ඩිප්ලෝමා	1225
ඩිප්ලෝමාව	294
ඩිපෝ	415
ඩිපෝව	241
ඩිපෝවට	254
ඩිපෝවේ	238
ඩිම්බ	388
ඩියුටි	604
ඩිරෙක්ටර්	214
ඩිරෙක්ට්	323
ඩිලන්ත	381
ඩිල්ශාන්	390
ඩිල්ෂාන්	1392
ඩිලාන්	2039
ඩිලීට්	660
ඩිව්	593
ඩිවෝස්	240
ඩිසයින්	743
ඩිස්කවරි	281
ඩිස්ක්	720
ඩිස්නි	224
ඩිස්ප්ලේ	240
ඩිෆෙන්ඩර්	615
ඩී	18099
ඩීන්	446
ඩීල්	1099
ඩීවීඩී	351
ඩීසල්	2303
ඩු	263
ඩුඩ්	398
ඩුප්ලිකේට්	204
ඩුබායි	3719
ඩුබායිහි	221
ඩුවල්	198
ඩූ	380
ඩූඩ්	783
ඩෙංගි	197
ඩෙංගු	7372
ඩෙන්මාර්කය	235
ඩෙන්සිල්	333
ඩෙනිම	363
ඩෙනිම්	653
ඩෙනිස්	437
ඩෙප්	226
ඩෙබිට්	201
ඩෙල්	238
ඩෙල්ෆ්	323
ඩෙල්ෆ්ට්	232
ඩෙස්	515
ඩෙස්ක්	308
ඩෙස්ක්ටොප්	636
ඩෙස්මන්ඩ්	211
ඩෙෆා	251
ඩේ	1525
ඩේටා	847
ඩේලි	725
ඩේවිඩ්	2511
ඩේසි	274
ඩො	1434
ඩොක්ට	684
ඩොක්ටර්	1950
ඩොකා	456
ඩොකෙක්	208
ඩොට්	873
ඩොනල්ඞ්	286
ඩොනල්ඩ්	2156
ඩොන්	232
ඩොන්ගල්	398
ඩොමේන්	767
ඩොලරය	5343
ඩොලරයට	432
ඩොලරයේ	256
ඩොලර්	17507
ඩොල්ෆින්	391
ඩෝ	1009
ඩෝං	502
ඩෝන්ට්	274
ඩෝප්	332
ඩෝරා	261
ඩෝල්ටන්	293
ඩෝසන්	459
ඩෝසර්	374
ණය	22276
ණයක්	1105
ණයගැති	202
ණයට	1539
ණයයි	234
ඬේවිඞ්	348
තංගල්ල	2533
තංගල්ලේ	322
තක	242
තකතීරු	366
තක්කඩි	956
තක්කාලි	1135
තක්ෂිලා	233
තක්සේරු	2372
තක්සේරුව	486
තක්සේරුවක්	418
තකා	1607
තග	253
තට	288
තට්ට	504
තට්ටං	372
තට්ටම්	358
තට්ටය	233
තට්ටු	4227
තට්ටුව	881
තට්ටුවක්	959
තට්ටුවට	449
තට්ටුවෙ	257
තට්ටුවේ	770
තට්ටෙ	328
තට්ටේ	288
තටාක	285
තටාකය	339
තටු	2011
තඩියා	514
තණ	1939
තණකොල	469
තණකොළ	1133
තණමල්විල	724
තණ්හා	1463
තණ්හාව	952
තත්	1020
තත්කාලීන	301
තත්ත්පර	332
තත්ත්ව	2860
තත්ත්වය	25852
තත්ත්වයක	1110
තත්ත්වයකට	1721
තත්ත්වයකදී	200
තත්ත්වයක්	11014
තත්ත්වයකි	792
තත්ත්වයකින්	312
තත්ත්වයට	5884
තත්ත්වයත්	811
තත්ත්වයන්	3663
තත්ත්වයන්ට	457
තත්ත්වයයි	199
තත්ත්වයෙන්	2000
තත්ත්වයේ	2598
තත්පර	2795
තත්පරයකට	204
තත්පරයක්	327
තත්පරයට	338
තත්ව	2208
තත්වය	21484
තත්වයක	1346
තත්වයකට	2012
තත්වයකදී	251
තත්වයක්	8910
තත්වයකි	1175
තත්වයකින්	288
තත්වයට	5681
තත්වයත්	453
තත්වයද	198
තත්වයන්	4444
තත්වයන්ට	768
තත්වයයි	315
තත්වයෙන්	1983
තත්වයේ	3097
තත්වූ	203
තත්වෙ	967
තත්වෙට	891
තත්වේ	984
තතු	2956
තථාගත	594
තථාගතයන්	1202
තද	14086
තදට	533
තදබදය	1489
තදබදයක්	1309
තදබදයට	264
තදබල	1245
තදාසන්න	636
තදින්	5256
තදින්ම	1741
තන	1131
තනතුර	5057
තනතුරකට	373
තනතුරක්	1822
තනතුරට	2277
තනතුරින්	394
තනතුරු	5282
තනතුරුවල	269
තනතුරුවලට	457
තනතුරුවලින්	339
තනතුරෙන්	796
තනතුරෙහි	204
තනතුරේ	1034
තනන	1208
තනන්න	294
තනන්නට	374
තනන්නේ	263
තන්	991
තන්තිරිමලේ	319
තන්තු	590
තන්හාව	265
තන්හි	397
තනා	2641
තනි	15138
තනිකඩ	807
තනිකඩව	229
තනිකම	1777
තනිකමක්	278
තනිකමට	228
තනිකර	1963
තනිකරම	2202
තනිය	312
තනියට	1069
තනියම	7049
තනියෙන්	1945
තනියෙම	464
තනිව	3601
තනිවම	2596
තනිවී	539
තනිවූ	309
තනිවෙලා	685
තනු	1100
තනුව	914
තනුවක්	367
තනුවට	228
තනේ	224
තපස්	355
තප්පර	696
තබති	219
තබන	5340
තබනවා	405
තබන්න	1300
තබන්නට	1520
තබන්නේ	996
තබනු	773
තබමි	722
තබමින්	1993
තබමු	301
තබයි	1251
තබ්බෝව	299
තබා	33617
තබාගත	742
තබාගත්	731
තබාගන්න	617
තබාගන්නා	206
තබාගැනීම	547
තබාගැනීමට	318
තබාගැනීමේ	251
තබාගෙන	4328
තම	96921
තමං	337
තමංගෙ	448
තමනට	937
තමන්	59249
තමන්ගෙ	11980
තමන්ගෙන්	815
තමන්ගෙම	790
තමන්ගේ	45080
තමන්ගේම	2398
තමන්ට	26642
තමන්ටත්	575
තමන්ටද	199
තමන්ටම	1333
තමන්ද	427
තමන්ම	1413
තමන්ව	2241
තමනුත්	526
තමය්	536
තමයි	213612
තමයිලු	267
තමයී	426
තම්පෝ	209
තම්බපු	243
තම්බලා	332
තම්බා	517
තම්බි	922
තම්යි	337
තමා	97846
තමාගෙ	267
තමාගෙන්	423
තමාගේ	8161
තමාගේම	575
තමාට	7868
තමාටත්	204
තමාටම	515
තමාද	235
තමාම	460
තමාව	1040
තමිලරසු	206
තමිල්	1293
තමිල්නාඩු	2604
තමිල්නාඩුව	527
තමිල්නාඩුවට	203
තමිල්නාඩුවේ	1551
තමිල්වින්	730
තමීර	292
තමුංගෙ	197
තමුන්	2547
තමුන්ගෙ	1323
තමුන්ගේ	2516
තමුන්ට	1354
තමුන්නාන්සේලා	266
තමුසෙ	1329
තමුසෙගෙ	350
තමුසෙට	976
තමුසෙලා	467
තමුසේ	1413
තඹ	1729
තඹරු	202
තඹුත්තේගම	712
තර	1895
තරං	3603
තරංග	3757
තරංගා	315
තරකර	202
තරග	16331
තරගකරුවන්	401
තරගකාරී	852
තරගය	8291
තරගයක	411
තරගයකට	404
තරගයකදී	473
තරගයක්	2414
තරගයකින්	213
තරගයට	2605
තරගයෙන්	1843
තරගයේ	4568
තරගයේදී	1931
තරගවලට	254
තරගවලදී	311
තරගාවලි	710
තරගාවලිය	4944
තරගාවලියක්	623
තරගාවලියට	1822
තරගාවලියෙන්	392
තරගාවලියේ	5088
තරගාවලියේදී	1062
තරගෙට	457
තරඟ	8033
තරඟකරුවන්	327
තරඟකාරී	691
තරඟය	3518
තරඟයක	207
තරඟයකට	247
තරඟයක්	1458
තරඟයට	1173
තරඟයෙන්	718
තරඟයේ	1385
තරඟයේදී	423
තරඟාවලිය	1493
තරඟාවලියට	364
තරඟාවලියේ	1077
තරඟාවලියේදී	216
තරඟෙට	385
තරණය	3176
තරන්	584
තරප්පු	278
තරබාරු	642
තරම	3962
තරමක	3665
තරමකට	964
තරමක්	10282
තරමකින්	393
තරමට	11464
තරමටම	3686
තරම්	71410
තරම්ම	2662
තරම්ය	1258
තරම්වත්	857
තරමි	346
තරමින්	4860
තරමෙ	685
තරමෙන්	411
තරමේ	4558
තරයේ	2339
තරයේම	264
තරල	349
තරලය	223
තරවටු	466
තරහ	6047
තරහක්	1487
තරහට	397
තරහයි	594
තරහව	274
තරහා	2790
තරහින්	512
තරහෙන්	458
තර්ක	6957
තර්කනය	324
තර්කය	2739
තර්කයක්	1422
තර්කයට	497
තර්කයෙන්	284
තර්කයේ	226
තර්කානුකූල	528
තර්කානුකූලව	388
තර්ජන	4650
තර්ජනය	6270
තර්ජනයකට	287
තර්ජනයක්	3354
තර්ජනයට	1223
තර්ජනාත්මක	341
තර්ඩ්	262
තර්ස්ටන්	383
තරාතිරම	623
තරැණ	224
තරිදු	262
තරිඳු	979
තරියා	308
තරු	11834
තරුණ	23342
තරුණයකු	892
තරුණයන්	3382
තරුණයන්ගේ	377
තරුණයන්ට	544
තරුණයා	5507
තරුණයාගේ	1399
තරුණයාට	706
තරුණයි	321
තරුණයින්	2040
තරුණයින්ට	219
